#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
JAACYQ010016039.1	1	1166	2912	1166	100	243.682	34.9	15.5
JAACYQ010016489.1	1	2559	30547	2559	100	1180.11	35	7.1
JAACYQ010017819.1	1	1200	17896	1200	100	1485.63	35.2	49.9
MU014569.1	1	1924	3136	1914	99.4802	158.224	34.9	8.16
JAACYQ010019059.1	1	1695	4412	1695	100	257.858	35	19.7
MU014570.1	1	12166	10321	12076	99.2602	81.8442	33.9	58.6
JAACYQ010019416.1	1	1162	14909	1162	100	1275.74	35.2	14.4
JAACYQ010019709.1	1	3365	7733	3365	100	223.745	34.9	42.6
JAACYQ010020916.1	1	3273	53106	3273	100	1606.19	35.1	8.42
JAACYQ010020918.1	1	9132	10224	9132	100	110.441	34.2	59.8
JAACYQ010020958.1	1	7441	7326	7116	95.6323	96.2949	33.6	59.2
MU014571.1	1	3086	44124	3079	99.7732	1415.62	35	11.9
JAACYQ010022962.1	1	3797	66354	3797	100	1733.61	35.1	13.1
JAACYQ010023480.1	1	14373	7057	14373	100	48.2588	34.4	0.013
JAACYQ010023481.1	1	14373	7532	14373	100	51.5391	34.4	1.97
JAACYQ010023482.1	1	9852	5533	9816	99.6346	55.6991	34.8	0.39
JAACYQ010023483.1	1	9849	5647	9849	100	57.0637	34.6	2.57
CM021754.1	1	7491676	8985320	7464399	99.6359	119.127	34.8	59.7
JAACYQ010013071.1	1	6788	8493	6788	100	124.106	34.9	55
JAACYQ010014389.1	1	1334	107	567	42.5037	2.7009	34.5	42.4
JAACYQ010014885.1	1	1320	3151	1320	100	236.611	35	55.2
JAACYQ010016280.1	1	4744	9214	4744	100	191.702	34.8	48.7
JAACYQ010018153.1	1	1560	32907	1560	100	2089.69	35	5
JAACYQ010018995.1	1	1632	22174	1632	100	1335.08	35	8.58
JAACYQ010019695.1	1	4604	3110	4590	99.6959	62.7274	34.2	50.5
JAACYQ010019708.1	1	3578	8190	3578	100	227.775	34.7	51.7
JAACYQ010025573.1	1	118209	66623	118020	99.8401	55.6839	34.5	0.299
JAACYQ010025574.1	1	118247	68503	118116	99.8892	57.3749	34.5	1.79
JAACYQ010025575.1	1	26718	16226	26697	99.9214	60.3269	34.7	1.65
JAACYQ010025576.1	1	26725	15837	26703	99.9177	58.8441	34.7	0.184
CM021755.1	1	2841092	2744662	2302859	81.0554	94.9987	34.4	56.9
JAACYQ010012558.1	1	1325	2183	1325	100	161.872	34.9	56.1
JAACYQ010012786.1	1	1202	1962	1202	100	159.43	35.1	39.3
JAACYQ010014229.1	1	1935	4695	1935	100	241.439	34.9	56.8
JAACYQ010014964.1	1	2648	5846	2648	100	215.485	35	49.7
MU014572.1	1	1131	720	1033	91.3351	61.9576	33.6	58.9
MU014573.1	1	7748	7979	7487	96.6314	100.811	34.1	52.7
JAACYQ010015869.1	1	5987	5265	5987	100	86.9711	34.2	59.6
JAACYQ010017928.1	1	13363	13282	13363	100	98.1631	34.3	59.8
JAACYQ010018379.1	1	2974	2921	2974	100	87.5205	33.4	55.5
JAACYQ010018728.1	1	3136	2248	3136	100	69.8326	33	56.6
JAACYQ010019395.1	1	4817	1739	4797	99.5848	32.6265	32.8	3.71
JAACYQ010019428.1	1	6897	4452	6862	99.4925	61.9617	32.9	59.2
JAACYQ010019568.1	1	3212	1218	3184	99.1283	34.4595	33.4	14.1
JAACYQ010020217.1	1	10087	8920	10087	100	85.9195	33.4	59
JAACYQ010022956.1	1	8470	5990	8467	99.9646	65.898	32.8	57.7
JAACYQ010023893.1	1	2344	3893	2344	100	153.776	35	18.7
JAACYQ010024777.1	1	7251	9450	7251	100	131.597	34.9	58.7
JAACYQ010025014.1	1	1312	900	1308	99.6951	67.5899	35	6.37
MU014574.1	1	58038	12818	37452	64.5301	20.8681	33.3	0.74
MU014575.1	1	58146	17162	37651	64.7525	28.0634	33.1	9.41
MU014576.1	1	28234	11878	25224	89.3391	41.4739	33.8	1.02
JAACYQ010025317.1	1	24918	12946	24916	99.992	51.0636	33.7	3.44
CM021756.1	1	6711766	7902594	6582641	98.0761	116.692	34.7	59.6
JAACYQ010010882.1	1	11811	9533	11795	99.8645	73.9646	33	54.6
JAACYQ010016191.1	1	2887	31090	2887	100	1035.38	34.4	40.1
JAACYQ010016963.1	1	3372	8407	3372	100	243.467	34.9	17.5
JAACYQ010017052.1	1	1065	2150	1065	100	196.762	35.1	14.3
JAACYQ010017058.1	1	1546	5618	1546	100	356.282	35	14.3
JAACYQ010017799.1	1	1712	7492	1712	100	434.658	35	25.1
MU014577.1	1	2850	3329	2744	96.2807	81.8607	34	36.9
MU014578.1	1	7530	32512	7431	98.6853	425.695	34.8	27
MU014579.1	1	11995	84674	11897	99.183	695.335	34.7	39.6
MU014580.1	1	8255	64993	8161	98.8613	781.967	35	31.9
MU014581.1	1	8959	10352	8863	98.9285	98.6718	32.4	49.9
JAACYQ010023660.1	1	1175	661	1172	99.7447	55.7932	34.7	0.0287
JAACYQ010025221.1	1	3290	9313	3289	99.9696	280.926	34.9	0.685
JAACYQ010025222.1	1	3290	8358	3290	100	253.065	34.9	6.7
JAACYQ010025343.1	1	17666	6007	17283	97.832	30.8837	32.7	13.8
JAACYQ010025344.1	1	17669	7027	17398	98.4662	34.7497	32.9	15.8
CM021757.1	1	5765391	6225604	5344180	92.6941	106.859	34.7	59.1
JAACYQ010012926.1	1	2290	2447	2290	100	102.659	34.9	57.4
JAACYQ010014203.1	1	6460	7460	6460	100	114.981	34.1	59.9
JAACYQ010015772.1	1	1345	652	1283	95.3903	46.0565	32.9	58.5
JAACYQ010016875.1	1	9278	11066	9278	100	117.662	34.3	59.5
JAACYQ010016891.1	1	1766	1069	1766	100	54.6512	32.5	57.4
JAACYQ010018067.1	1	2860	2818	2860	100	97.1902	34.7	46.2
MU014582.1	1	5697	4071	5599	98.2798	67.7069	33.1	57.9
JAACYQ010018916.1	1	1945	2003	1945	100	99.5131	33.6	58.6
JAACYQ010019218.1	1	14585	16504	14585	100	112.408	34.9	54.9
JAACYQ010019649.1	1	1772	1490	1772	100	79.2692	32.7	58.9
MU014583.1	1	10604	11203	10502	99.0381	104.34	33.9	59.8
JAACYQ010020813.1	1	7712	6277	7681	99.598	78.6985	33	59.3
JAACYQ010020814.1	1	6524	8413	6524	100	128.316	35	44.5
MU014584.1	1	21497	23503	21397	99.5348	107.08	33.9	59.7
JAACYQ010023380.1	1	7375	6364	7352	99.6881	84.8504	33.4	59.7
JAACYQ010023399.1	1	29874	28967	29874	100	94.8423	33.9	59.3
JAACYQ010023400.1	1	5497	5100	5497	100	89.4899	33.2	58.8
JAACYQ010024020.1	1	3680	2155	3680	100	58.0057	34.2	13.6
JAACYQ010024033.1	1	3681	2142	3674	99.8098	57.3738	34.5	14.4
MU014585.1	1	33478	20711	32783	97.924	60.5825	34.2	2.75
MU014586.1	1	33490	19464	32813	97.9785	56.6242	34.3	0.306
JAACYQ010024234.1	1	11978	7314	11978	100	59.6869	34.5	3.3
JAACYQ010024235.1	1	11978	6947	11975	99.975	55.2571	34.4	0.562
MU014587.1	1	39429	31307	39333	99.7565	78.7908	34.8	9.8
JAACYQ010024240.1	1	35856	26076	35821	99.9024	72.0042	34.7	0.619
JAACYQ010024408.1	1	2244	1445	2244	100	63.7478	34.6	12.7
JAACYQ010024443.1	1	2244	1215	2244	100	47.2701	34.9	3.31
JAACYQ010024527.1	1	2121	1351	2121	100	61.7864	33.8	0
JAACYQ010024735.1	1	2121	1311	2121	100	56.4427	34.2	0
JAACYQ010024763.1	1	9556	5817	9555	99.9895	60.6479	34.9	0.0134
MU014588.1	1	35028	17025	34606	98.7952	47.836	33.7	15
MU014589.1	1	35003	17964	34582	98.7972	50.4912	33.7	15.7
CM021758.1	1	5737139	6485121	5475772	95.4443	111.829	34.6	59.3
MU014590.1	1	1318	2179	1219	92.4886	111.522	34.2	37.1
JAACYQ010016505.1	1	1096	818	1095	99.9088	70.0639	32.3	59.1
JAACYQ010018010.1	1	2120	677	2120	100	28.0108	32.3	18.6
JAACYQ010018612.1	1	11609	18549	11609	100	159.321	35	58.3
JAACYQ010018654.1	1	2308	1864	2307	99.9567	73.3635	32.6	53.9
MU014591.1	1	2633	1326	2440	92.67	47.4801	32.9	53.7
JAACYQ010019929.1	1	3826	3748	3826	100	94.3955	33.6	59.7
JAACYQ010019959.1	1	12827	20223	12827	100	156.172	34.3	59.9
JAACYQ010020389.1	1	15507	15378	15475	99.7936	97.1934	34.1	59.5
CM021759.1	1	444533	527268	366533	82.4535	115.396	34.3	54.5
JAACYQ010013883.1	1	612	5565	612	100	731.616	33	25.2
JAACYQ010014241.1	1	2677	3734	2677	100	123.448	34.4	37.3
JAACYQ010014568.1	1	1220	1584	1220	100	108.995	34.2	35.7
MU014592.1	1	12832	12259	12831	99.9922	86.6379	34	53.9
JAACYQ010020063.1	1	5613	51125	5613	100	896.899	34.6	3.24
JAACYQ010023561.1	1	26334	12461	26334	100	46.6973	34.1	0.471
JAACYQ010023562.1	1	26326	13353	26313	99.9506	50.1123	34.1	2.63
MU014593.1	1	19393	10432	18975	97.8446	52.9851	34.5	0.179
MU014594.1	1	19394	10734	18976	97.8447	54.587	34.6	0.479
JAACYQ010023567.1	1	16707	7983	16687	99.8803	47.1181	34	0.206
JAACYQ010023568.1	1	16699	8254	16698	99.994	48.5352	34	2.75
MU014595.1	1	2263	12461	2165	95.6695	473.322	34.1	29.2
CM021760.1	1	421619	434572	363435	86.1999	100.351	34.7	57.4
JAACYQ010012564.1	1	1269	2543	1269	100	180.962	34.8	47.8
JAACYQ010012745.1	1	3108	3850	3108	100	118.691	35	47.3
JAACYQ010012784.1	1	4135	6009	4135	100	142.011	35.1	53.9
JAACYQ010014302.1	1	12326	16256	12326	100	129.869	34.9	56.1
JAACYQ010014653.1	1	1982	7240	1982	100	364.01	35.1	59.2
JAACYQ010014662.1	1	1539	2176	1539	100	137.209	34.9	51.6
JAACYQ010014972.1	1	5539	6029	5539	100	104.486	35	59
JAACYQ010015811.1	1	1034	2620	1034	100	253.264	34.9	55.9
JAACYQ010016182.1	1	9866	37023	9866	100	365.282	34.9	55
MU014596.1	1	4468	5062	4460	99.8209	112.508	34.9	56.3
JAACYQ010017100.1	1	7330	9074	7330	100	120.892	34.9	55.7
JAACYQ010017206.1	1	5805	5760	5805	100	99.2894	34.9	59.7
JAACYQ010017207.1	1	3024	2964	3023	99.9669	93.1997	34.3	55
JAACYQ010017208.1	1	1399	1336	1399	100	94.2974	35.1	55.5
JAACYQ010018370.1	1	5808	15294	5808	100	260.363	34.9	58.9
JAACYQ010019125.1	1	6506	16407	6506	100	250.142	35	57.7
JAACYQ010024907.1	1	1793	1152	1793	100	62.2197	34.9	0
JAACYQ010024965.1	1	1429	789	1421	99.4402	49.5108	34.8	20
JAACYQ010025209.1	1	1793	1177	1793	100	63.1182	35.1	2.04
CM021761.1	1	51214	31429	44883	87.6381	56.3579	33.4	41.1
JAACYQ010016972.1	1	2547	3106	2547	100	107.082	34	46
MU014597.1	1	21370	7064	18138	84.876	32.0582	33.6	0.452
CM021762.1	1	2451607	2201282	1957694	79.8535	88.2707	34.3	59
MU014598.1	1	38409	37952	37912	98.706	93.8158	33.6	58.8
JAACYQ010012600.1	1	1139	785	1139	100	65.3591	33.6	53
MU014599.1	1	2855	37417	2758	96.6025	1292.14	34.9	13.8
JAACYQ010014278.1	1	4645	2788	4642	99.9354	58.9346	35.1	0.908
JAACYQ010014315.1	1	1228	1162	1228	100	95.1531	34.5	59.2
MU014600.1	1	1321	9188	1223	92.5814	560.604	35.2	19.2
MU014601.1	1	3308	232354	3113	94.1052	7042.08	35.1	7.57
JAACYQ010017104.1	1	14351	15473	14351	100	106.87	35	45.1
JAACYQ010017861.1	1	1081	769	1081	100	66.3358	32.6	59.2
MU014602.1	1	2756	1908	2656	96.3716	63.8244	33.9	56.8
JAACYQ010018993.1	1	1535	966	1535	100	59.9655	32.9	58.8
JAACYQ010019090.1	1	3339	3340	3339	100	87.5334	32.5	52.6
JAACYQ010019131.1	1	3874	2584	3799	98.064	62.8986	33.1	57.7
MU014603.1	1	5732	2493	5637	98.3426	40.0045	33.3	30.3
JAACYQ010020273.1	1	47441	60425	47441	100	124.405	34.9	47.9
JAACYQ010020950.1	1	14036	16870	14036	100	118.939	34.3	59.8
JAACYQ010021498.1	1	16600	18999	16599	99.994	112.335	34.6	57.8
MU014604.1	1	13051	10413	12856	98.5059	77.2282	33.4	57.9
JAACYQ010022911.1	1	12793	13082	12730	99.5075	100.399	33.6	59.5
JAACYQ010023640.1	1	3131	4627	3131	100	142.675	34.7	3.2
JAACYQ010023642.1	1	2829	2807	2829	100	94.7854	34.8	5.75
JAACYQ010023643.1	1	1701	2972	1701	100	173.446	34.6	2.97
JAACYQ010023704.1	1	3131	4765	3131	100	146.559	34.7	3.44
JAACYQ010023706.1	1	2829	2317	2829	100	76.7787	34.9	0.398
JAACYQ010023707.1	1	1701	2831	1701	100	167.46	34.5	2.35
MU014605.1	1	44869	16937	41380	92.224	35.7521	33	9.63
MU014606.1	1	44861	17371	41389	92.2605	36.5891	33	10.5
CM021763.1	1	84423551	50125571	78031198	92.4282	58.9151	35	57.4
JAACYQ010010126.1	1	12507	126899	12507	100	1009.4	34.5	21.7
JAACYQ010010240.1	1	3535	38409	3535	100	1077.31	34.5	35.4
MU014609.1	1	21371	93756	21363	99.9626	429.638	34.6	15.4
JAACYQ010010399.1	1	27776	278798	27776	100	999.624	34.7	44.2
JAACYQ010010417.1	1	15358	130763	15358	100	846.468	34.5	40.9
JAACYQ010010600.1	1	5277	35371	5274	99.9431	666.217	34.9	19.1
JAACYQ010010614.1	1	9335	87347	9335	100	932.011	34.6	28.1
JAACYQ010010617.1	1	3991	34905	3989	99.9499	870.926	34.7	33.1
JAACYQ010010801.1	1	9157	106566	9157	100	1156.55	34.5	35.2
JAACYQ010010959.1	1	6131	70405	6131	100	1142.02	34.6	32.5
MU014610.1	1	4979	61285	4973	99.8795	1224.8	34.8	35.5
JAACYQ010011027.1	1	7679	63753	7679	100	827.189	34.6	19.4
JAACYQ010012268.1	1	3935	2345	3935	100	59.1659	35	59.7
JAACYQ010012274.1	1	1986	1148	1986	100	55.7855	35	59.8
JAACYQ010012290.1	1	1689	928	1689	100	55.6057	35.1	59.9
JAACYQ010012294.1	1	1072	596	1072	100	55.0429	35.1	59.9
JAACYQ010012303.1	1	1170	520	1170	100	42.541	34.9	59.3
JAACYQ010012305.1	1	1884	1005	1884	100	53.2696	35.2	59.9
JAACYQ010012313.1	1	1115	442	1079	96.7713	38.5919	34.8	57.7
JAACYQ010012316.1	1	4480	2712	4447	99.2634	59.8996	35.1	59.7
JAACYQ010012327.1	1	1158	550	1158	100	46.2055	35	59.8
JAACYQ010012336.1	1	1364	616	1364	100	43.1921	33	58.8
JAACYQ010012337.1	1	1485	887	1485	100	59.3926	34.8	59.9
JAACYQ010012338.1	1	1169	576	1169	100	49.0898	34.8	59.5
JAACYQ010012343.1	1	4588	2678	4587	99.9782	57.4137	35.1	59.8
JAACYQ010012347.1	1	1864	1053	1864	100	55.8573	34.9	59.9
JAACYQ010012356.1	1	1058	440	1016	96.0302	41.914	35.2	59.9
JAACYQ010012359.1	1	1471	717	1471	100	45.6343	34.8	59.6
JAACYQ010012360.1	1	2074	1096	2074	100	53.2141	35	59.9
JAACYQ010012370.1	1	5946	3289	5946	100	55.1044	35.1	59.9
JAACYQ010012389.1	1	1129	380	1129	100	33.6484	35	59.5
JAACYQ010012401.1	1	4266	2492	4266	100	57.9161	35	59.7
JAACYQ010012406.1	1	1646	733	1646	100	43.7953	35	59.7
JAACYQ010012407.1	1	8625	5016	8618	99.9188	57.4138	35.1	59.3
JAACYQ010012408.1	1	3623	2163	3623	100	59.422	35.1	59.7
JAACYQ010012409.1	1	3310	1789	3310	100	53.8547	35	59.7
JAACYQ010012413.1	1	2502	1396	2502	100	55.0875	35.1	59.2
JAACYQ010012414.1	1	1189	815	1189	100	65.032	34.9	41.1
JAACYQ010012415.1	1	1425	805	1425	100	57.0814	35.1	59.8
JAACYQ010012416.1	1	2785	1443	2779	99.7846	50.0962	34.8	50.3
JAACYQ010012418.1	1	1733	881	1733	100	50.2689	35.2	58.9
JAACYQ010012441.1	1	3410	1843	3410	100	52.5349	34.9	58.5
JAACYQ010012445.1	1	2631	1752	2631	100	63.7621	34.7	49.4
JAACYQ010012464.1	1	1967	876	1932	98.2206	43.7509	35	59.2
JAACYQ010012468.1	1	4418	2252	4415	99.9321	50.4122	35.1	59.8
JAACYQ010012471.1	1	1273	416	1273	100	32.7714	34.9	59.6
JAACYQ010012474.1	1	2317	1108	2316	99.9568	47.5675	35.1	59.4
JAACYQ010012476.1	1	1587	674	1587	100	42.7461	34.9	59.4
JAACYQ010012477.1	1	7582	4399	7582	100	57.654	34.9	58.6
JAACYQ010012479.1	1	13674	7786	13673	99.9927	56.6504	35	59.8
JAACYQ010012486.1	1	4474	2523	4474	100	55.9627	35.1	59.1
JAACYQ010012492.1	1	1624	985	1620	99.7537	53.2617	34.8	48.7
JAACYQ010012494.1	1	1280	466	1280	100	37.2773	35.1	59
JAACYQ010012499.1	1	2241	1321	2233	99.643	57.7497	34.9	59.1
JAACYQ010012506.1	1	13077	7777	13077	100	59.1034	35	57.2
JAACYQ010012509.1	1	1405	815	1401	99.7153	56.8463	35	58.7
JAACYQ010012512.1	1	1285	652	1285	100	49.9774	34.9	59.9
JAACYQ010012518.1	1	2425	1112	2425	100	45.7876	35	59.9
JAACYQ010012522.1	1	6842	3811	6842	100	55.2643	35.1	59.7
JAACYQ010012523.1	1	4934	2752	4933	99.9797	55.4185	35.2	58.3
JAACYQ010012524.1	1	3364	1951	3364	100	57.5318	35	59.2
JAACYQ010012531.1	1	2801	1148	2801	100	40.4813	35.2	59.1
JAACYQ010012533.1	1	4296	2330	4296	100	53.9097	35	59.1
JAACYQ010012540.1	1	3237	1240	3237	100	37.8746	35.1	57.8
JAACYQ010012544.1	1	12372	7182	12372	100	57.6317	35	59.7
JAACYQ010012574.1	1	9358	4348	9358	100	46.0509	35.1	58.2
JAACYQ010012595.1	1	1462	959	1462	100	64.199	35.1	44.1
JAACYQ010012610.1	1	15334	10185	15334	100	66.2164	34.9	59.1
JAACYQ010012638.1	1	1593	620	1584	99.435	36.8876	34.3	58.7
JAACYQ010012651.1	1	1417	760	1417	100	53.0586	34.9	59.5
JAACYQ010012692.1	1	3691	1500	3691	100	39.3557	35	55.5
JAACYQ010012721.1	1	3552	4103	3552	100	113.178	34.8	57.2
JAACYQ010012726.1	1	2171	2394	2171	100	107.42	34.6	46.7
JAACYQ010012744.1	1	6066	3101	6066	100	50.9077	34.8	55.2
JAACYQ010012750.1	1	3318	1424	3318	100	42.129	34.7	46.2
JAACYQ010012778.1	1	2834	1597	2834	100	56.175	35	56.7
JAACYQ010012795.1	1	3322	1583	3322	100	47.4262	34.7	53.7
JAACYQ010012803.1	1	4451	2691	4451	100	60.226	34.9	59.8
JAACYQ010012806.1	1	7247	8158	7245	99.9724	111.644	35.1	58.6
JAACYQ010012808.1	1	4208	2378	4208	100	54.9608	34.9	55.9
JAACYQ010012815.1	1	3205	1625	3205	100	51.0939	35	59.8
JAACYQ010012825.1	1	13849	8560	13847	99.9856	61.3176	35	59.6
JAACYQ010012828.1	1	15429	8169	15429	100	52.4887	35	59.3
JAACYQ010012831.1	1	16870	9805	16870	100	57.9433	35.1	60
JAACYQ010012835.1	1	1737	948	1737	100	51.5348	34.9	59.7
JAACYQ010012842.1	1	1743	1038	1743	100	58.7963	35	59.9
JAACYQ010012853.1	1	2889	1421	2889	100	49.1357	34.8	59.5
JAACYQ010012857.1	1	2690	1134	2690	100	41.4888	35.3	53.8
JAACYQ010012859.1	1	5462	3237	5462	100	58.4097	34.7	52.3
JAACYQ010012862.1	1	3072	1549	3048	99.2188	50.1755	35	59.9
JAACYQ010012863.1	1	7737	4337	7737	100	55.4853	34.5	59.7
JAACYQ010012864.1	1	17116	8207	17116	100	47.4855	35.1	53
JAACYQ010012900.1	1	2190	1108	2190	100	50.5064	34.9	56.5
JAACYQ010012912.1	1	1069	4159	1069	100	369.236	34.9	30.2
JAACYQ010012949.1	1	2325	1567	2322	99.871	66.5824	35.2	44.9
JAACYQ010012986.1	1	1131	1735	1131	100	149.866	35.1	45.6
JAACYQ010012987.1	1	4010	2401	4010	100	59.3698	35.1	59.2
JAACYQ010012998.1	1	2575	1120	2575	100	43.5258	34.7	48.6
JAACYQ010013000.1	1	24154	11318	24154	100	46.425	34.9	55
JAACYQ010013003.1	1	6999	4193	6952	99.3285	59.2582	34.9	59.1
JAACYQ010013005.1	1	7766	5057	7766	100	65.0121	35	59.6
JAACYQ010013038.1	1	7520	2642	7520	100	34.7271	34.7	55.3
JAACYQ010013047.1	1	3604	1886	3604	100	51.8296	35.1	57.9
JAACYQ010013091.1	1	5412	2985	5383	99.4642	54.626	35	59.2
JAACYQ010013115.1	1	11386	3830	11386	100	33.4012	35	6.03
JAACYQ010013136.1	1	29361	13629	29361	100	46.2605	35.1	58.9
JAACYQ010013142.1	1	14570	7051	14563	99.952	47.3503	35.1	50.6
JAACYQ010013143.1	1	45083	37752	45083	100	83.0844	34.9	57.2
JAACYQ010013165.1	1	12505	5732	12505	100	45.2314	34.7	51.2
JAACYQ010013169.1	1	8588	5156	8588	100	59.243	35.1	60
JAACYQ010013211.1	1	3115	1930	3115	100	61.5021	35	55.9
JAACYQ010013257.1	1	5020	2458	4969	98.9841	48.4151	35	59.7
JAACYQ010013271.1	1	2261	911	2261	100	39.8545	34.7	59
JAACYQ010013272.1	1	13215	7482	13215	100	56.2562	35.1	58.4
JAACYQ010013275.1	1	3164	1265	3164	100	39.6881	34.9	57.2
JAACYQ010013276.1	1	13784	7135	13774	99.9275	51.1849	35	59.5
JAACYQ010013289.1	1	7185	3954	7185	100	54.4223	35	58.1
JAACYQ010013290.1	1	8181	4931	8181	100	59.6018	35	59.8
JAACYQ010013292.1	1	6858	3849	6858	100	55.9138	35.1	59.9
JAACYQ010013293.1	1	5687	3668	5687	100	64.0777	35	59.6
JAACYQ010013298.1	1	7043	4146	7043	100	58.4745	35	59.5
JAACYQ010013301.1	1	7540	3947	7540	100	52.0992	34.9	59.8
JAACYQ010013303.1	1	12939	7118	12928	99.915	54.6327	35	54.2
JAACYQ010013306.1	1	1816	753	1775	97.7423	40.8711	35.1	59.6
JAACYQ010013315.1	1	7185	3753	7185	100	51.918	34.8	40.4
JAACYQ010013324.1	1	5230	2308	5225	99.9044	43.9621	35.1	54.6
JAACYQ010013346.1	1	11293	4588	11292	99.9911	40.3	35	57.1
JAACYQ010013359.1	1	3456	1743	3456	100	49.1997	34.8	47.8
MU014611.1	1	2060	903	1968	95.534	42.3228	35.1	59.4
MU014612.1	1	7290	4395	7174	98.4088	59.6385	34.9	52.2
MU014613.1	1	6533	3923	6434	98.4846	59.3873	35	59.5
MU014614.1	1	3660	1498	3511	95.929	41.068	35.2	57.3
MU014615.1	1	6052	3125	5953	98.3642	50.7844	35	59.7
MU014616.1	1	1246	1408	1153	92.5361	111.636	35.3	35.5
MU014617.1	1	10275	5377	10184	99.1144	51.5518	34.9	58.3
MU014618.1	1	7970	3967	7857	98.5822	49.2252	35	59.7
MU014619.1	1	10331	6384	10325	99.9419	61.3978	34.9	59.1
MU014620.1	1	4802	17680	4702	97.9175	365.143	34.7	15.5
MU014621.1	1	9006	5212	9001	99.9445	57.1386	35	59.5
MU014622.1	1	14066	7056	13967	99.2962	49.7707	35	59.7
MU014623.1	1	8085	4007	7991	98.8374	49.1996	34.9	59.6
MU014624.1	1	11940	7609	11845	99.2044	62.8413	34.8	53.8
MU014625.1	1	18809	10490	18801	99.9575	55.3732	35.1	58.1
MU014626.1	1	11214	6872	11214	100	60.3578	35	59.5
MU014627.1	1	11999	5439	11985	99.8833	44.8842	35	58.8
MU014628.1	1	10559	6172	10555	99.9621	58.0588	35	59.8
MU014629.1	1	10145	7015	10137	99.9211	68.8211	35.1	33.8
MU014630.1	1	9849	5016	9842	99.9289	50.6119	35	59.8
MU014631.1	1	4562	1889	4537	99.452	39.4656	35	56.4
MU014632.1	1	8852	4821	8844	99.9096	54.2333	34.9	59.4
MU014633.1	1	3286	1396	3185	96.9264	41.797	34.8	48.6
MU014634.1	1	7841	4009	7737	98.6736	50.7683	34.9	36.3
MU014635.1	1	9541	5401	9350	97.9981	55.9777	35	59.7
JAACYQ010014200.1	1	3534	1575	3534	100	44.5079	35	59.2
JAACYQ010014222.1	1	4890	2203	4890	100	44.6027	35.1	59
JAACYQ010014267.1	1	5172	2742	5172	100	52.0087	34.8	59.7
JAACYQ010014270.1	1	10307	5629	10307	100	54.3621	35	59.9
JAACYQ010014275.1	1	15109	8879	15109	100	58.4316	35	59.9
MU014636.1	1	7178	3551	6949	96.8097	47.8252	34.9	57.1
JAACYQ010014308.1	1	3365	1818	3365	100	53.2122	35	59.3
JAACYQ010014316.1	1	4483	1798	4483	100	40.0147	35	59.5
JAACYQ010014322.1	1	15168	9706	15168	100	62.3298	34.9	58.4
JAACYQ010014323.1	1	1234	5202	1234	100	428.782	34.9	38.5
JAACYQ010014373.1	1	2330	1486	2330	100	55.3017	33.7	48.3
JAACYQ010014399.1	1	1214	506	1165	95.9638	38.8443	34.9	59.1
JAACYQ010014505.1	1	13945	8446	13945	100	60.3094	35	59.8
JAACYQ010014543.1	1	8171	4055	8121	99.3881	48.7933	35	59.4
JAACYQ010014546.1	1	12320	6418	12320	100	51.8196	35	47.4
JAACYQ010014561.1	1	8621	4578	8621	100	52.728	35.1	59.7
JAACYQ010014564.1	1	9642	4503	9642	100	46.3661	35	56.2
JAACYQ010014571.1	1	3350	4784	3350	100	140.753	34.5	59.6
JAACYQ010014583.1	1	5411	2752	5411	100	50.0721	34.9	49.4
JAACYQ010014586.1	1	3235	1353	3235	100	41.5586	34.8	58.9
JAACYQ010014590.1	1	7996	4506	7996	100	55.7002	34.9	53
JAACYQ010014597.1	1	5103	3164	5103	100	61.3857	35	51
JAACYQ010014609.1	1	8927	4494	8924	99.9664	49.8091	35.1	58.9
JAACYQ010014610.1	1	3608	1411	3608	100	38.7611	35.1	59.3
JAACYQ010014623.1	1	1114	512	1114	100	44.9928	35	59.8
JAACYQ010014634.1	1	9870	4833	9870	100	48.3026	34.9	57.6
JAACYQ010014635.1	1	4604	26620	4604	100	572.546	35	22.1
JAACYQ010014643.1	1	1484	3040	1484	100	200.063	35.1	42.6
JAACYQ010014645.1	1	11654	7734	11654	100	66.1662	35	39.7
JAACYQ010014647.1	1	3968	2254	3968	100	56.5617	35	56.5
JAACYQ010014650.1	1	5201	3016	5199	99.9615	57.6324	35	56.9
JAACYQ010014701.1	1	11334	6424	11328	99.9471	56.3748	35	56.7
JAACYQ010014815.1	1	8039	4079	8035	99.9502	49.8834	34.9	59.3
JAACYQ010014827.1	1	8511	4981	8509	99.9765	58.1055	35	46.1
JAACYQ010014829.1	1	4016	1741	4016	100	42.629	34.9	58
JAACYQ010014843.1	1	5288	2151	5288	100	40.2481	34.6	50.8
JAACYQ010014852.1	1	7869	4409	7869	100	55.6169	34.7	40.1
JAACYQ010014871.1	1	1532	1356	1532	100	49.6736	34.7	38.8
JAACYQ010014873.1	1	5792	3781	5757	99.3957	68.4786	35	57.8
JAACYQ010014894.1	1	10166	7217	10166	100	71.5304	35.1	53.9
JAACYQ010014913.1	1	6350	3529	6350	100	53.1154	34.8	58.1
JAACYQ010014925.1	1	8987	8340	8985	99.9777	92.5477	34.9	58.7
JAACYQ010014947.1	1	11355	5860	11355	100	51.1376	34.9	58.3
JAACYQ010014963.1	1	6678	3235	6676	99.9701	48.1184	34.8	47.6
