#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
JAACYQ010025572.1	1	52408	28479	52354	99.897	53.8726	34.7	2.47
JAACYQ010025587.1	1	75242	42155	75194	99.9362	55.2809	34.8	0.0703
JAACYQ010025588.1	1	75226	44231	75226	100	58.0847	34.8	1.39
JAACYQ010025589.1	1	14005	7788	14001	99.9714	55.2672	34.8	0.0616
JAACYQ010025590.1	1	14004	7776	13994	99.9286	55.0539	34.7	0.471
CM021743.1	1	19691408	23358924	19410432	98.5731	117.903	34.9	59.5
JAACYQ010010939.1	1	49019	47010	49019	100	94.029	33.8	59.4
JAACYQ010013057.1	1	1049	1283	1049	100	120.518	35	46.4
JAACYQ010013067.1	1	3240	3566	3240	100	109.233	34.8	44.3
JAACYQ010013104.1	1	10897	13041	10897	100	116.11	35.1	52.6
JAACYQ010013114.1	1	6723	8942	6723	100	128.286	34.9	54.7
JAACYQ010013307.1	1	1364	308	1359	99.6334	22.3702	34.8	2.31
MU014534.1	1	797	712	698	87.5784	48.9937	32	37
JAACYQ010014262.1	1	6830	7991	6830	100	116.323	34.9	59.9
JAACYQ010014654.1	1	2583	2470	2583	100	92.2145	35.1	58.1
JAACYQ010014659.1	1	12424	15154	12424	100	119.439	34.9	52.5
JAACYQ010015831.1	1	3998	3560	3998	100	56.1693	31.8	31.6
JAACYQ010016053.1	1	1490	721	1490	100	35.194	30.7	14.8
JAACYQ010016200.1	1	1491	319	1488	99.7988	19.6103	32.5	12.5
MU014535.1	1	3006	278	2708	90.0865	9.09049	35.3	2.78
JAACYQ010017468.1	1	1870	857	1870	100	41.484	35.1	34.6
MU014536.1	1	1830	12395	1819	99.3989	674.336	35.2	29.1
JAACYQ010021487.1	1	7063	80	1406	19.9066	0.917882	35.2	10.2
JAACYQ010023473.1	1	17059	9679	17059	100	55.7048	34.6	0.191
JAACYQ010023474.1	1	17057	10224	17057	100	58.7389	34.5	0.298
JAACYQ010023475.1	1	10981	6720	10981	100	60.3186	34.4	0.289
JAACYQ010023476.1	1	10980	6436	10980	100	58.2833	34.4	0.0855
JAACYQ010024127.1	1	9544	5685	9544	100	59.1302	34.9	0.122
JAACYQ010024128.1	1	6828	3748	6796	99.5313	54.1122	34.9	0
JAACYQ010024129.1	1	9545	5834	9545	100	60.2863	34.9	0.116
JAACYQ010024130.1	1	6826	4294	6826	100	57.3356	34.8	3.68
JAACYQ010024851.1	1	2301	87547	2301	100	3793.87	35.1	32.5
JAACYQ010024852.1	1	2291	83967	2291	100	3645.91	35.2	35.1
JAACYQ010024996.1	1	9518	5829	9518	100	60.8151	35	7.48
JAACYQ010024997.1	1	9520	5054	9520	100	52.7319	35	7.56
JAACYQ010025074.1	1	49361	26473	49351	99.9797	53.0232	34.7	0.271
MU014537.1	1	29454	14837	29283	99.4194	49.815	34.5	0.693
MU014538.1	1	29448	15858	29347	99.657	53.4257	34.4	2.16
JAACYQ010025079.1	1	49349	27792	49349	100	55.6969	34.6	1.87
JAACYQ010025385.1	1	1514	484	1514	100	29.6929	32.9	5.24
JAACYQ010025386.1	1	1517	449	1477	97.3632	26.4977	32.4	1.78
CM021744.1	1	17592015	21333171	17456610	99.2303	120.545	34.9	59.6
JAACYQ010013118.1	1	2587	3164	2587	100	123.158	35.2	59.9
JAACYQ010013125.1	1	3686	102	685	18.5838	2.64948	35.2	5.29
MU014539.1	1	1876	910	1711	91.2047	45.5624	34.6	18.3
JAACYQ010015103.1	1	1474	447	1331	90.2985	28.671	31.9	47
MU014540.1	1	1807	914	1701	94.1339	49.8417	34.6	20.7
JAACYQ010015547.1	1	8469	9353	8469	100	109.315	35.1	59.6
JAACYQ010016901.1	1	1002	1069	1002	100	103.485	34.5	59.6
MU014541.1	1	1847	1683	1844	99.8376	74.4358	33.5	42.8
JAACYQ010017700.1	1	1400	1138	1400	100	79.2529	33.2	59.7
JAACYQ010018221.1	1	12490	14423	12490	100	114.548	34.4	59.9
JAACYQ010019174.1	1	4194	4581	4165	99.3085	105.86	35	43.9
JAACYQ010020160.1	1	3150	3216	3150	100	100.497	33.7	59.6
JAACYQ010021470.1	1	10765	9913	10765	100	87.5931	33.3	57.4
JAACYQ010023583.1	1	4300	10269	4300	100	231.652	34.9	14.7
JAACYQ010023601.1	1	4764	11382	4764	100	238.276	34.7	22.4
JAACYQ010023663.1	1	10113	6551	10111	99.9802	64.37	35	5.15
JAACYQ010023764.1	1	12970	9946	12970	100	76.3184	34.9	14.8
JAACYQ010023795.1	1	12969	6321	12969	100	48.3931	35.1	4.46
JAACYQ010023799.1	1	10114	5697	10107	99.9308	56.0551	35.1	4.08
JAACYQ010023987.1	1	5600	2768	5594	99.8929	48.9877	35	7.65
JAACYQ010023988.1	1	6343	4188	6343	100	65.8567	35.1	14
JAACYQ010024051.1	1	6350	3397	6350	100	53.2551	35.2	8.06
CM021745.1	1	14984233	18382068	14887257	99.3528	121.884	34.9	59.4
JAACYQ010012430.1	1	1314	9937	1314	100	751.219	35.2	14.4
JAACYQ010012629.1	1	2354	56	821	34.8768	1.81861	34.9	1.12
JAACYQ010012642.1	1	3949	99	933	23.6262	2.25196	35.7	9.84
JAACYQ010012683.1	1	2586	2694	2586	100	101.874	34.6	56.9
JAACYQ010012920.1	1	2658	63739	2658	100	2332.86	35	23.4
JAACYQ010013186.1	1	8779	142	2514	28.6365	1.50792	35.2	5.01
MU014542.1	1	1246	2022	1133	90.931	144.471	33.7	12.1
JAACYQ010014480.1	1	1028	96816	1028	100	9359.75	35.2	11.3
JAACYQ010014528.1	1	1485	27653	1485	100	1874.5	35	38.6
JAACYQ010014899.1	1	7317	444	2596	35.479	5.61091	34.5	6.26
MU014543.1	1	1881	10958	1787	95.0027	519.135	34.3	15.3
JAACYQ010015444.1	1	1843	29194	1843	100	1564.97	35	25.1
JAACYQ010015540.1	1	1877	7001	1877	100	368.396	35	14
JAACYQ010016139.1	1	1146	14	477	41.623	1.22164	35.6	9.93
JAACYQ010016346.1	1	1410	560	959	68.0142	3.75887	35.3	16.3
MU014544.1	1	2134	28570	2036	95.4077	1340.66	35	28.4
JAACYQ010016821.1	1	2481	98	1710	68.9238	2.48247	35	1.56
JAACYQ010016842.1	1	3602	12981	3602	100	345.487	35	15
MU014545.1	1	1791	92014	1692	94.4724	4963.26	35	22.2
MU014546.1	1	3623	76	884	24.3997	1.95115	34.6	2.24
JAACYQ010019423.1	1	5615	107	2352	41.8878	1.88531	34.5	1.81
MU014547.1	1	3639	172	2091	57.4608	4.20005	35.4	1.85
JAACYQ010020100.1	1	3676	52964	3676	100	1430.7	35.1	7.44
JAACYQ010020236.1	1	7232	420	6333	87.5691	5.70368	35.1	0.331
JAACYQ010020922.1	1	9674	536	5053	52.2328	4.87968	34.8	9.99
JAACYQ010023942.1	1	5801	13320	5801	100	229.313	35	32.7
JAACYQ010024118.1	1	9162	5569	9162	100	60.4014	35	1.86
JAACYQ010024138.1	1	9162	5229	9162	100	56.7809	35	0.00134
JAACYQ010024661.1	1	8180	524	5773	70.5746	6.29413	35	3.27
JAACYQ010024937.1	1	6212	592	5120	82.4211	9.25644	35.1	3.22
JAACYQ010025506.1	1	54202	27148	53827	99.3081	49.3094	34.4	0.134
JAACYQ010025507.1	1	54181	30878	53848	99.3854	56.1632	34.4	4.22
JAACYQ010025508.1	1	30014	13775	29888	99.5802	44.7059	33.9	0.205
JAACYQ010025509.1	1	30000	15752	29996	99.9867	51.2702	33.8	4.4
JAACYQ010025510.1	1	21079	16153	21074	99.9763	70.987	34.5	1.26
JAACYQ010025511.1	1	21084	15500	21073	99.9478	67.4557	34.6	0.051
CM021746.1	1	264531	226408	222755	84.2075	84.2194	34.4	59.1
MU014548.1	1	66843	44188	46609	69.7291	61.9353	33.8	55.6
JAACYQ010018152.1	1	3122	2511	3122	100	80.5227	34.3	59.8
JAACYQ010018888.1	1	4640	4601	4640	100	96.2649	34.6	59.8
JAACYQ010020143.1	1	1463	2694	1463	100	184.731	34.3	59.8
JAACYQ010020923.1	1	10961	9903	10961	100	89.6023	34.6	59.8
CM021747.1	1	11470945	13741033	11322897	98.7094	118.996	34.8	59.6
JAACYQ010018406.1	1	6821	6972	6821	100	100.179	33.6	59.4
JAACYQ010020249.1	1	3527	12985	3527	100	361.807	34.3	21.8
MU014549.1	1	95196	123790	94710	99.4895	129.155	34.9	59.9
JAACYQ010023903.1	1	2206	998	2205	99.9547	44.5843	34.4	0
JAACYQ010024155.1	1	17365	10703	17358	99.9597	61.3204	35.1	3.17
JAACYQ010024179.1	1	15362	11089	15360	99.987	71.8667	35.1	6.48
JAACYQ010024180.1	1	2026	694	2019	99.6545	34.0632	35.1	0.0865
JAACYQ010024181.1	1	2026	816	2026	100	39.4664	35.2	7.83
JAACYQ010024206.1	1	2205	1317	2205	100	58.3116	34.9	5.32
JAACYQ010025512.1	1	94040	55968	94040	100	59.0286	34.5	1.95
JAACYQ010025513.1	1	47524	26726	47454	99.8527	55.7334	34.6	0.371
JAACYQ010025514.1	1	46010	26574	45981	99.937	57.2461	34.5	0.126
JAACYQ010025515.1	1	3784	2277	3784	100	59.5037	34.9	1.68
JAACYQ010025516.1	1	3785	2224	3742	98.8639	58.0431	34.9	0
JAACYQ010025645.1	1	40243	20052	40161	99.7962	49.0306	34.1	0.131
JAACYQ010025646.1	1	79539	45190	79537	99.9975	56.4677	34.6	0.1
JAACYQ010025647.1	1	40230	21728	40230	100	53.1714	34	3.2
JAACYQ010025648.1	1	71456	37598	71380	99.8936	52.0466	34.5	0.151
JAACYQ010025649.1	1	71441	39550	71397	99.9384	54.7551	34.4	1.82
JAACYQ010025650.1	1	46534	24716	46378	99.6648	52.3485	34.5	0.174
JAACYQ010025652.1	1	79527	46869	79527	100	58.5701	34.6	1.56
JAACYQ010025654.1	1	46522	26100	46480	99.9097	55.4138	34.4	2.25
CM021748.1	1	12892909	15296603	12603090	97.7521	117.883	34.9	59.6
MU014550.1	1	2506	1540	2426	96.8077	59.676	33.6	58.2
JAACYQ010014902.1	1	2887	3326	2887	100	114.053	35.1	56.9
JAACYQ010015738.1	1	1025	517	1013	98.8293	49.8351	35	18.6
JAACYQ010016041.1	1	1386	1426	1385	99.9278	92.7626	34.5	57.2
JAACYQ010020972.1	1	4498	3874	4498	100	83.799	33.2	59.5
JAACYQ010022950.1	1	34625	34351	34621	99.9884	97.5844	33.9	59.5
JAACYQ010025345.1	1	6022	2418	6007	99.7509	38.1051	33	13.3
JAACYQ010025346.1	1	6036	2104	6013	99.619	32.9231	32.7	14.9
JAACYQ010025347.1	1	1289	481	1232	95.578	34.2009	33.1	15.4
JAACYQ010025348.1	1	1289	353	1289	100	22.519	32.1	6.28
JAACYQ010025661.1	1	61312	32193	61292	99.9674	51.8413	34.5	0.0575
JAACYQ010025662.1	1	61308	33072	61308	100	53.3381	34.5	0.894
JAACYQ010025663.1	1	61246	32690	61205	99.9331	52.8737	34.6	0.261
JAACYQ010025664.1	1	61235	34879	61235	100	56.5278	34.6	2.37
CM021749.1	1	11815658	14456594	11722008	99.2074	121.584	34.9	59.7
JAACYQ010010944.1	1	13190	11735	13190	100	85.8234	33.3	59.3
JAACYQ010013831.1	1	985	397	978	99.2893	35.2802	33.7	54.4
JAACYQ010013982.1	1	641	548	641	100	31.4165	34	15.6
JAACYQ010016732.1	1	17941	21630	17941	100	119.715	34.5	60
JAACYQ010017662.1	1	1378	1222	1378	100	60.7039	29.7	33.8
JAACYQ010024799.1	1	17438	9906	17381	99.6731	56.2803	35	0.41
JAACYQ010024800.1	1	17438	10407	17438	100	59.4129	34.9	1.42
JAACYQ010024801.1	1	4369	2447	4369	100	55.4921	34.9	1.48
JAACYQ010024802.1	1	4369	2336	4321	98.9014	53.0673	35	0
JAACYQ010025665.1	1	37634	18062	37633	99.9973	47.1934	34.2	0.265
JAACYQ010025666.1	1	37623	19525	37623	100	50.9658	34.1	3.02
JAACYQ010025667.1	1	5046	2630	5006	99.2073	51.0357	34.4	0.268
JAACYQ010025668.1	1	5045	2619	5045	100	51.2559	34.2	0.963
CM021750.1	1	15803457	19182813	15747673	99.647	120.626	34.9	59.5
JAACYQ010010045.1	1	32158	33992	32158	100	102.75	33.6	59.3
JAACYQ010010244.1	1	19630	46816	19630	100	236.372	34.8	59.5
JAACYQ010014589.1	1	7435	8491	7435	100	112.443	34.1	59.9
JAACYQ010018070.1	1	4285	4685	4285	100	109.109	34.8	59.4
JAACYQ010018393.1	1	2459	3570	2458	99.9593	110.536	34.3	13.6
JAACYQ010018961.1	1	3379	11786	3379	100	332.336	34.1	37.1
JAACYQ010019302.1	1	4872	7772	4872	100	159.103	35	43.8
JAACYQ010025599.1	1	82750	45823	82640	99.8671	54.8944	34.5	0.0569
JAACYQ010025600.1	1	82733	47862	82699	99.9589	57.3764	34.5	1.89
JAACYQ010025601.1	1	29260	17339	29218	99.8565	58.7113	34.8	0.0912
JAACYQ010025602.1	1	29257	18027	29257	100	61.2514	34.8	0.83
JAACYQ010025603.1	1	26295	15357	26295	100	57.8882	34.7	0.124
JAACYQ010025604.1	1	26290	15909	26290	100	59.9603	34.7	1.4
CM021751.1	1	8397935	10136190	8306443	98.9105	119.876	34.8	59.5
JAACYQ010012374.1	1	1026	3029	1024	99.8051	292.264	35.4	0.489
MU014551.1	1	733	351	634	86.4939	27.9905	32.1	48.4
JAACYQ010014230.1	1	1896	1456	1896	100	74.8397	33.9	58.3
JAACYQ010014707.1	1	1055	333	1044	98.9573	27.1422	33.8	30.8
JAACYQ010015706.1	1	2091	6396	2091	100	271.558	34.7	18.8
MU014552.1	1	2596	3662	2588	99.6918	146.129	34.3	42
JAACYQ010018984.1	1	17277	18324	17275	99.9884	104.253	34.1	59.7
MU014553.1	1	34373	16013	34122	99.2698	45.6667	34.1	1.37
JAACYQ010020965.1	1	7728	6353	7728	100	80.8075	34.2	59.4
JAACYQ010025680.1	1	62590	31616	62537	99.9153	49.9641	34.3	0.13
JAACYQ010025681.1	1	62576	32909	62575	99.9984	52.1011	34.3	2.13
JAACYQ010025682.1	1	18509	9989	18452	99.692	53.5861	34.6	0.0471
JAACYQ010025683.1	1	18507	10004	18505	99.9892	53.6857	34.6	0.916
CM021752.1	1	5558834	6247725	5151504	92.6724	111.55	34.8	59.5
JAACYQ010004109.1	1	3458	190380	3458	100	5469.44	35	9.98
MU014554.1	1	97589	107092	97093	99.4917	108.093	34.3	59.6
JAACYQ010012442.1	1	1902	35571	1902	100	1848.4	34.7	31.3
JAACYQ010012580.1	1	1583	14359	1583	100	899.399	35.1	10.9
JAACYQ010012656.1	1	1445	15742	1445	100	1077.81	35.3	8.59
JAACYQ010012763.1	1	2992	4125	2992	100	129.721	34.2	43.4
JAACYQ010012928.1	1	2015	8268	2015	100	404.047	35.1	18.9
JAACYQ010012936.1	1	1929	4212	1929	100	215.305	35.1	27.7
JAACYQ010013120.1	1	1889	4638	1889	100	232.897	33.4	36
MU014555.1	1	1828	35461	1730	94.6389	1880.25	34.9	41.4
JAACYQ010013773.1	1	703	2118	703	100	215.346	34.9	51.3
MU014556.1	1	2704	6762	2499	92.4186	246.074	35.3	15.8
JAACYQ010014566.1	1	3350	24905	3350	100	733.056	35.2	10.8
JAACYQ010014716.1	1	1640	1760	1640	100	105.377	35.1	42.3
JAACYQ010014823.1	1	1538	19913	1538	100	1282.27	35.1	4.16
JAACYQ010014824.1	1	1993	884	1974	99.0467	41.6453	34.8	11.6
JAACYQ010014906.1	1	1518	24642	1518	100	1608.12	35.2	14.9
JAACYQ010014920.1	1	2969	13492	2969	100	447.255	34.9	9.04
MU014557.1	1	1392	3321	1295	93.0316	234.417	35.2	19.6
MU014558.1	1	1196	2822	1098	91.806	231.178	34.7	7.44
MU014559.1	1	1758	18312	1660	94.4255	1031.22	34.8	11
JAACYQ010015153.1	1	1011	7044	1011	100	690.633	35.3	5.46
JAACYQ010015604.1	1	1317	12053	1308	99.3166	905.607	35.4	4.5
JAACYQ010015878.1	1	2468	14198	2468	100	549.905	34.5	13.7
JAACYQ010015900.1	1	1405	20488	1405	100	1435.91	34.8	22.9
JAACYQ010015921.1	1	1439	1205	1417	98.4712	59.5886	31.6	33.5
JAACYQ010016143.1	1	1801	22005	1801	100	1217.15	35	12.5
MU014560.1	1	1494	5103	1394	93.3066	307.734	33.7	16.1
MU014561.1	1	1667	4711	1568	94.0612	278.875	35.1	8.46
JAACYQ010016633.1	1	1438	20516	1435	99.7914	1389.22	33.9	34.1
JAACYQ010016789.1	1	2194	12504	2194	100	555.099	34.5	35.2
JAACYQ010016868.1	1	3057	3358	3052	99.8364	106.924	35	29.9
JAACYQ010017016.1	1	1586	1420	1586	100	73.8852	34.4	53.5
JAACYQ010017090.1	1	1820	3487	1820	100	184.854	34.2	33.9
JAACYQ010017106.1	1	4520	2451	4512	99.823	53.0476	35	0.14
JAACYQ010017179.1	1	1850	20975	1850	100	1121.46	34.4	15
JAACYQ010017193.1	1	3955	4518	3955	100	103.784	34.4	43.5
MU014562.1	1	2510	21046	2502	99.6813	828.692	35.2	12.8
JAACYQ010017640.1	1	2677	12384	2677	100	434.542	33.9	27
JAACYQ010017690.1	1	1543	18044	1543	100	1149.89	34.2	26.7
MU014563.1	1	3385	203735	3276	96.7799	5970.24	34.9	19.7
JAACYQ010017904.1	1	1766	18166	1766	100	1019.09	34.8	15.4
JAACYQ010018183.1	1	3982	10000	3982	100	238.564	34	26.6
JAACYQ010018256.1	1	1356	1468	1356	100	98.2529	34.4	55.2
JAACYQ010018299.1	1	1871	30723	1871	100	1639.01	35.1	2.44
JAACYQ010018952.1	1	2080	14498	2080	100	692.259	35.1	9.18
JAACYQ010019060.1	1	2526	54255	2526	100	2125.9	34.9	11.1
JAACYQ010019066.1	1	2611	6132	2611	100	216.359	34	29.9
MU014564.1	1	10361	3343	10211	98.5523	30.9576	33.2	7.39
JAACYQ010023810.1	1	7292	2253	7251	99.4377	29.6098	33.3	13.7
MU014565.1	1	10345	3574	10236	98.9464	33.4315	33.3	9.28
JAACYQ010023830.1	1	7295	2492	7269	99.6436	32.7456	33	15.6
MU014566.1	1	1524	5537	1425	93.5039	351.275	34.6	17.1
CM021753.1	1	7050125	8235784	6949781	98.5767	115.863	34.7	59.7
JAACYQ010012957.1	1	1639	32947	1639	100	2001	34.9	36.3
MU014567.1	1	1391	1758	1388	99.7843	66.138	33.1	27.4
JAACYQ010014822.1	1	1879	40007	1879	100	2113.67	35.1	21.8
JAACYQ010015339.1	1	1520	13642	1520	100	885.706	35.1	7.52
MU014568.1	1	1610	4952	1514	94.0373	301.073	35.1	16.1
JAACYQ010015593.1	1	1221	490	1221	100	30.2301	31.6	51.8
JAACYQ010016039.1	1	1166	2986	1166	100	249.727	34.8	16.9
JAACYQ010016489.1	1	2559	30365	2559	100	1174.32	35.1	6.88
JAACYQ010017819.1	1	1200	19278	1200	100	1600.77	35.3	50.3
MU014569.1	1	1924	3281	1916	99.5842	165.929	35	8.35
JAACYQ010019059.1	1	1695	4190	1695	100	243.801	35	19.3
MU014570.1	1	12166	10407	12076	99.2602	82.7801	34.1	58.7
JAACYQ010019416.1	1	1162	14711	1162	100	1261.94	35.2	15
JAACYQ010019709.1	1	3365	8359	3365	100	243.186	34.9	44
JAACYQ010020916.1	1	3273	53013	3273	100	1604.02	35.1	8.45
JAACYQ010020918.1	1	9132	9984	9132	100	107.897	34.2	59.7
JAACYQ010020958.1	1	7441	6699	7178	96.4655	87.8123	33.7	59.1
MU014571.1	1	3086	44116	3079	99.7732	1415.67	35.1	12.3
JAACYQ010022962.1	1	3797	65852	3797	100	1721.14	35.1	13.2
JAACYQ010023480.1	1	14373	7037	14307	99.5408	48.0978	34.5	0.0152
JAACYQ010023481.1	1	14373	7315	14355	99.8748	50.2308	34.5	1.99
JAACYQ010023482.1	1	9852	5418	9811	99.5838	54.4644	34.8	0.173
JAACYQ010023483.1	1	9849	5787	9849	100	58.4347	34.7	3.05
CM021754.1	1	7491676	8960482	7464280	99.6343	118.804	34.8	59.7
JAACYQ010013071.1	1	6788	8438	6788	100	123.551	34.8	55.2
JAACYQ010014389.1	1	1334	114	511	38.3058	3.25562	34.5	35.2
JAACYQ010014885.1	1	1320	3119	1320	100	235.358	35	55.7
JAACYQ010016280.1	1	4744	8277	4744	100	172.357	34.8	48.5
JAACYQ010018153.1	1	1560	32741	1560	100	2081.27	35.1	4.69
JAACYQ010018995.1	1	1632	20393	1632	100	1229.3	35	8.43
JAACYQ010019695.1	1	4604	3097	4596	99.8262	63.2487	34.3	50.2
JAACYQ010019708.1	1	3578	7874	3578	100	218.812	34.8	51.8
JAACYQ010025573.1	1	118209	65022	117954	99.7843	54.4144	34.6	0.288
JAACYQ010025574.1	1	118247	67791	118132	99.9027	56.8023	34.6	1.68
JAACYQ010025575.1	1	26718	15965	26710	99.9701	59.2653	34.7	1.8
JAACYQ010025576.1	1	26725	15389	26722	99.9888	57.1949	34.8	0.273
CM021755.1	1	2841092	2566900	2302080	81.028	88.902	34.4	56.9
JAACYQ010012558.1	1	1325	2018	1325	100	151.128	35	55.6
JAACYQ010012786.1	1	1202	2018	1202	100	163.829	35	38.7
JAACYQ010014229.1	1	1935	3082	1935	100	159.416	35	55.8
JAACYQ010014964.1	1	2648	5524	2648	100	203.758	34.9	49.7
MU014572.1	1	1131	591	1034	91.4235	49.8983	33.3	59
MU014573.1	1	7748	7166	7539	97.3025	90.6408	34	54.1
JAACYQ010015869.1	1	5987	5120	5987	100	84.6653	34.2	59.7
JAACYQ010017928.1	1	13363	12671	13363	100	93.6449	34.3	59.8
JAACYQ010018379.1	1	2974	2542	2974	100	77.2751	33.3	56.5
JAACYQ010018728.1	1	3136	2041	3136	100	63.6276	33.1	56.8
JAACYQ010019395.1	1	4817	1459	4784	99.3149	27.3282	32.9	3.75
JAACYQ010019428.1	1	6897	4606	6870	99.6085	63.9933	32.9	59.4
JAACYQ010019568.1	1	3212	1066	3209	99.9066	29.958	33.6	11.1
JAACYQ010020217.1	1	10087	8067	10087	100	77.8415	33.3	58.9
JAACYQ010022956.1	1	8470	5255	8433	99.5632	58.5483	32.7	58.1
JAACYQ010023893.1	1	2344	3483	2343	99.9573	137.617	35	18.6
JAACYQ010024777.1	1	7251	9102	7251	100	126.466	34.9	58.6
JAACYQ010025014.1	1	1312	829	1308	99.6951	62.1532	34.9	5.83
MU014574.1	1	58038	11603	37257	64.1941	18.9228	33.2	0.757
MU014575.1	1	58146	15215	37631	64.7181	24.9057	33.1	9.26
MU014576.1	1	28234	11021	25235	89.3781	38.4442	33.8	0.9
JAACYQ010025317.1	1	24918	11735	24916	99.992	46.3499	33.8	3.38
CM021756.1	1	6711766	7790467	6582710	98.0772	115.064	34.7	59.6
JAACYQ010010882.1	1	11811	8400	11803	99.9323	64.6822	33	54.7
JAACYQ010016191.1	1	2887	34858	2887	100	1159.53	34.4	40.9
JAACYQ010016963.1	1	3372	6566	3371	99.9703	191.068	35	17.4
JAACYQ010017052.1	1	1065	2506	1065	100	228.438	35.2	11.2
JAACYQ010017058.1	1	1546	7085	1546	100	450.7	35.1	13.5
JAACYQ010017799.1	1	1712	7677	1712	100	445.608	35.1	24.6
MU014577.1	1	2850	3051	2748	96.4211	75.2375	34.1	35.9
MU014578.1	1	7530	35531	7434	98.7251	465.537	34.9	27.3
MU014579.1	1	11995	90131	11897	99.183	739.94	34.7	39.5
MU014580.1	1	8255	65699	8157	98.8128	790.055	35.1	31.7
MU014581.1	1	8959	9522	8860	98.895	91.1675	32.6	50
JAACYQ010023660.1	1	1175	755	1172	99.7447	63.6298	34.6	0.057
JAACYQ010025221.1	1	3290	9082	3290	100	273.819	35	0.459
JAACYQ010025222.1	1	3290	8612	3290	100	260.212	35	6.66
JAACYQ010025343.1	1	17666	4912	17401	98.4999	25.1518	32.7	13.9
JAACYQ010025344.1	1	17669	6219	17375	98.3361	30.6481	33	16.2
CM021757.1	1	5765391	6170266	5343487	92.6821	105.943	34.7	59.2
JAACYQ010012926.1	1	2290	2579	2290	100	107.647	34.9	57.4
JAACYQ010014203.1	1	6460	6962	6460	100	107.333	34	59.9
JAACYQ010015772.1	1	1345	622	1237	91.9703	44.5978	33.1	58.4
JAACYQ010016875.1	1	9278	10353	9278	100	110.132	34.3	59.6
JAACYQ010016891.1	1	1766	988	1766	100	51.8958	32.1	58.9
JAACYQ010018067.1	1	2860	2923	2860	100	101.384	34.5	48.8
MU014582.1	1	5697	4029	5595	98.2096	65.8933	33.1	57.6
JAACYQ010018916.1	1	1945	1984	1945	100	98.9522	33.7	58.5
JAACYQ010019218.1	1	14585	16097	14585	100	109.763	34.9	55.2
JAACYQ010019649.1	1	1772	1338	1772	100	70.8995	32.7	58.7
MU014583.1	1	10604	11139	10505	99.0664	103.474	33.9	59.8
JAACYQ010020813.1	1	7712	5757	7660	99.3257	72.2289	33.1	59.4
JAACYQ010020814.1	1	6524	8455	6524	100	129.162	35	46
MU014584.1	1	21497	21501	21399	99.5441	97.9066	33.9	59.7
JAACYQ010023380.1	1	7375	6148	7329	99.3763	81.9188	33.5	59.7
JAACYQ010023399.1	1	29874	27960	29874	100	91.7676	33.9	59.3
JAACYQ010023400.1	1	5497	4776	5497	100	83.5394	33.3	58.9
JAACYQ010024020.1	1	3680	1881	3680	100	50.9546	34.6	12.6
JAACYQ010024033.1	1	3681	2397	3670	99.7012	64.1165	34.2	18
MU014585.1	1	33478	18372	32807	97.9957	53.8618	34.3	2.73
MU014586.1	1	33490	17844	32813	97.9785	51.9503	34.3	0.171
JAACYQ010024234.1	1	11978	6374	11973	99.9583	51.9696	34.7	3.12
JAACYQ010024235.1	1	11978	6141	11976	99.9833	48.5971	34.4	0.464
MU014587.1	1	39429	27242	39309	99.6957	68.5738	34.8	10
JAACYQ010024240.1	1	35856	22691	35824	99.9108	62.5695	34.8	0.585
JAACYQ010024408.1	1	2244	1626	2244	100	72.213	34.9	11.5
JAACYQ010024443.1	1	2244	1284	2240	99.8217	51.0361	34.8	3.66
JAACYQ010024527.1	1	2121	1247	2121	100	58.0594	34.1	0
JAACYQ010024735.1	1	2121	1311	2121	100	57.1513	34	0
JAACYQ010024763.1	1	9556	5929	9554	99.9791	61.8036	34.9	0.0138
MU014588.1	1	35028	15865	34577	98.7125	44.4507	33.8	13.5
MU014589.1	1	35003	17859	34563	98.743	50.1926	33.8	16.4
CM021758.1	1	5737139	6349720	5475533	95.4401	109.547	34.6	59.4
MU014590.1	1	1318	2048	1218	92.4127	105.894	33.8	38.5
JAACYQ010016505.1	1	1096	721	1095	99.9088	61.9808	32.4	59.4
JAACYQ010018010.1	1	2120	462	2087	98.4434	19.408	32.5	18.9
JAACYQ010018612.1	1	11609	16719	11609	100	143.573	35	58.4
JAACYQ010018654.1	1	2308	1777	2308	100	70.3375	32.7	55.1
MU014591.1	1	2633	1258	2419	91.8724	45.4026	33.2	53.5
JAACYQ010019929.1	1	3826	3557	3826	100	89.3045	33.4	59.7
JAACYQ010019959.1	1	12827	17251	12827	100	133.3	34.3	59.9
JAACYQ010020389.1	1	15507	15091	15477	99.8065	95.5042	34.1	59.5
CM021759.1	1	444533	451232	366285	82.3977	99.0146	34.3	55.6
JAACYQ010013883.1	1	612	3221	612	100	420.108	32.9	25
JAACYQ010014241.1	1	2677	3186	2677	100	107.161	34	38.3
JAACYQ010014568.1	1	1220	1202	1220	100	83.7607	34.2	37.1
MU014592.1	1	12832	11154	12825	99.9454	78.02	34	53
JAACYQ010020063.1	1	5613	57779	5613	100	1014.22	34.6	3.22
JAACYQ010023561.1	1	26334	11356	26307	99.8975	42.6364	34.2	0.277
JAACYQ010023562.1	1	26326	12554	26319	99.9734	47.1206	34.2	2.58
MU014593.1	1	19393	9598	18975	97.8446	48.8265	34.6	0.204
